accuracy,precision_macro,recall_macro,f1_macro
0.6692020665901263,0.6680075856640865,0.6681489629164048,0.668069615266379
0.6684845005740528,0.6673295965192383,0.6675268781633531,0.6674103061958905
0.6716417910447762,0.6704953371327067,0.6706963511859473,0.6705778270892628
0.6669058553386912,0.6658550179536777,0.6661654371629891,0.6659588957501379
0.6683409873708381,0.6673407068000932,0.6676954249230871,0.6674483867618873
