accuracy,precision_macro,recall_macro,f1_macro
0.8058266360505166,0.8073436239450371,0.8027462039763141,0.8038868361562235
0.8046785304247991,0.8058752207884265,0.801772304740481,0.8028393083215324
0.8033869115958668,0.8047511545346132,0.8003595884746435,0.8014626050082163
0.8015212399540758,0.8024699282122343,0.7987278772040094,0.799729930601055
0.8049655568312285,0.8061100823620321,0.8020961659333752,0.8031510059470792
