accuracy,precision_macro,recall_macro,f1_macro
0.878300803673938,0.8783235141487835,0.8771881306030633,0.8776607585812115
0.8775832376578645,0.8775563897895924,0.8765124549273876,0.8769521950583702
0.8760045924225028,0.8759245938055407,0.8749723775182772,0.8753782215433699
0.871699196326062,0.8714832589803589,0.8707754143372258,0.8710874641244648
0.879735935706085,0.8798440580749238,0.8785573455952893,0.8790830898090902
