accuracy,precision_macro,recall_macro,f1_macro
0.45938576349024113,0.5168853990244131,0.4475442054922465,0.4418582335598092
0.45938576349024113,0.5224143157917557,0.44586536324689136,0.4404498717009788
0.4595292766934558,0.5165487428792107,0.44694222519277355,0.4435209787692791
0.4631171067738232,0.5189624260891695,0.4521458447223214,0.44905865933062333
0.4661308840413318,0.5218314700556167,0.45440701268794087,0.4495734869399286
