accuracy,precision_macro,recall_macro,f1_macro
0.31989092996555685,0.3308347518613205,0.35210134153049216,0.3081567360603206
0.30884041331802525,0.29332390259084484,0.3329017195559467,0.2813776513561309
0.26420780711825487,0.40223724497479924,0.32144014769763946,0.23466709203971373
0.28903559127439726,0.36449460406640743,0.2790265210972205,0.21289210384816892
0.31615958668197475,0.37864959921952573,0.33089300165134045,0.26571552063380255
