accuracy,precision_macro,recall_macro,f1_macro
0.6826923076923077,0.687399648135645,0.6752603460253399,0.674168681930326
0.6749425947187141,0.6744309134792043,0.6706604585001158,0.6709135463823024
0.6756601607347876,0.6749266117949464,0.6754626352178372,0.6750001878053333
0.6789609644087256,0.6883293402285868,0.6696925138112408,0.6668035798709415
0.6838404133180253,0.6935291259159995,0.6746622448642032,0.6720166648523125
