accuracy,precision_macro,recall_macro,f1_macro
0.6653272101033295,0.6643887152301096,0.6647861325217506,0.6644903609024791
0.6637485648679678,0.6629745654701196,0.6634604188031361,0.6630423442212435
0.6680539609644087,0.6671902108982155,0.6676395183433127,0.6672849264934709
0.6621699196326062,0.6614256885266392,0.6619203413940256,0.6614824965016614
0.6644661308840414,0.6637876455668152,0.6643147308875583,0.6638262565752373
