accuracy,precision_macro,recall_macro,f1_macro
0.5355912743972445,0.7272651325282904,0.5049495517549373,0.35837608749222455
0.536308840413318,0.7224918548477699,0.5057324092758609,0.36029980565720876
0.5370264064293915,0.7358742774566474,0.5064795395150352,0.36168732777675555
0.5341561423650976,0.712783038287361,0.5034195639948394,0.35504735747134825
0.5368828932261768,0.7351707876429123,0.5063265407390254,0.3613569860671884
