accuracy,precision_macro,recall_macro,f1_macro
0.2263203214695752,0.0377254676809722,0.16666666666666666,0.06152465667915106
0.2261768082663605,0.03770695760359843,0.16656098076516593,0.06149284014202661
0.2261768082663605,0.037696134711060085,0.16666666666666666,0.06148564294631711
0.2263203214695752,0.03772005357826253,0.16666666666666666,0.06151745660230154
0.2261768082663605,0.03770695760359843,0.16656098076516593,0.06149284014202661
